key,key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
5f3ba61e3fd5b671b2200843,5f3ba61e3fd5b671b2200843,www.buzzillions.com,j10,10,"""148792 black""\,""107222 silver""\,""148786 silver""\,""107223 silver""\,""15822972""\,""fpj50""\,""15821356bs""\,""fpj10""\,""xxfpj10""\,15821277","""15822972""\,""fpj50""\,""15821356bs""\,""fpj10""\,""xxfpj10""",fujifilmfinepixj1015821356bs15822972fpj10fpj50xxfpj10,,53.0,,,,,fujifilm
5f3ba61e3fd5b671b220084b,5f3ba61e3fd5b671b220084b,www.buzzillions.com,s1000pj,1000,"165329\,nkns1000pj",nkns1000pj,nikoncoolpixs1000pjnkns1000pj,44.0,55.0,,,,,nikon
5f3ba61e3fd5b671b2200881,5f3ba61e3fd5b671b2200881,www.buzzillions.com,v1,1,,,nikon1v1,,,,,,CMOS,nikon
5f3ba61e3fd5b671b2200885,5f3ba61e3fd5b671b2200885,www.buzzillions.com,stylus7010,7010,,,olympusstylus7010stylus7010,5.0,7.0,,,,,olympus
5f3ba61e3fd5b671b2200886,5f3ba61e3fd5b671b2200886,www.buzzillions.com,smart,,"280895\,887276009179",887276009179,samsungsmartdigital887276009179,,,,,,,samsung
5f3ba61e3fd5b671b2200891,5f3ba61e3fd5b671b2200891,www.buzzillions.com,"dmcfp8k\,dmczx1efk",8,"""192062""\,""192847""\,""dmcfp3pr""\,""dmcfp3r""","""dmcfp3pr""\,""dmcfp3r""",panasoniclumixdmcfp8kdmcfp3prdmcfp3rdmcfp8kdmczx1efk,44.0,,,,,,panasonic
5f3ba61e3fd5b671b2200898,5f3ba61e3fd5b671b2200898,www.buzzillions.com,j8209,8209,"105429\,j8209\,w1458",j8209,fisherpricekidtoughj8209j8209,,,,,,,fisherprice
5f3ba61e3fd5b671b220089a,5f3ba61e3fd5b671b220089a,www.buzzillions.com,m9,9,,,leicam9,,,,,,,leica
5f3ba61e3fd5b671b220089b,5f3ba61e3fd5b671b220089b,www.buzzillions.com,k50,50,,,pentaxk50,,,,,,,pentax
5f3ba61e3fd5b671b22008a6,5f3ba61e3fd5b671b22008a6,www.buzzillions.com,a2200,2200,"""208317 black""\,""215219 silver""\,""canpsa2200""\,""013803132519""\,psa2200redtru","""canpsa2200""\,""013803132519""",canonpowershota2200013803132519canpsa2200,44.0,44.0,,,,,canon
5f3ba61e3fd5b671b22008a7,5f3ba61e3fd5b671b22008a7,www.buzzillions.com,tl110,110,,,samsungtl110tl110tl110,5.0,5.0,,,,,samsung
5f3ba61e3fd5b671b22008d0,5f3ba61e3fd5b671b22008d0,www.buzzillions.com,j3,3,,,nikon1j3,,3.0,,,,CMOS,nikon
5f3ba61e3fd5b671b22008d2,5f3ba61e3fd5b671b22008d2,www.buzzillions.com,c123,123,"""c123red""\,""c123blue""",,kodakc123,54.0,,,,,,kodak
5f3ba61e3fd5b671b22008e0,5f3ba61e3fd5b671b22008e0,www.buzzillions.com,l820,820,"280887\,018208264025",018208264025,nikoncoolpixl820018208264025,,30.0,,,,CMOS,nikon
5f3ba61e3fd5b671b22008e5,5f3ba61e3fd5b671b22008e5,www.buzzillions.com,a1200,1200,"208315 black\,canpsa1200",canpsa1200,canona1200a1200a1200canpsa1200,4.0,4.0,,,,CCD,canon
5f3ba61e3fd5b671b22008fe,5f3ba61e3fd5b671b22008fe,www.buzzillions.com,fe46,46,,,olympusfe46,4.0,5.0,,,,,olympus
5f3ba61e3fd5b671b220092a,5f3ba61e3fd5b671b220092a,www.buzzillions.com,dsct110,110,"77340\,fox2005819dd",fox2005819dd,sonycybershotdsct110fox2005819dd,,4.0,,,,,sony
5f3ba61e3fd5b671b2200937,5f3ba61e3fd5b671b2200937,www.buzzillions.com,sd1000,1000,"62252 silver\,canpssd1000sil",canpssd1000sil,canonsd1000canpssd1000sil,44.0,3.0,,,,,canon
5f3ba61f3fd5b671b2200963,5f3ba61f3fd5b671b2200963,www.buzzillions.com,a810,810,,,canonpowershota810,,5.0,,,,CCD,canon
5f3ba61f3fd5b671b2200966,5f3ba61f3fd5b671b2200966,www.buzzillions.com,dmcfp5,5,,,panasoniclumixdmcfp5dmcfp5dmcfp5,4.0,4.0,,,,,panasonic
5f3ba61f3fd5b671b2200975,5f3ba61f3fd5b671b2200975,www.buzzillions.com,s80,80,,,nikoncoolpixs80,44.0,55.0,,,,,nikon
5f3ba61f3fd5b671b2200977,5f3ba61f3fd5b671b2200977,www.buzzillions.com,sh100,100,,,samsungsh100,5.0,55.0,,,,CCD,samsung
5f3ba61f3fd5b671b2200993,5f3ba61f3fd5b671b2200993,www.buzzillions.com,es80,80,,,samsunges80,3.0,5.0,,,,CCD,samsung
5f3ba61f3fd5b671b2200996,5f3ba61f3fd5b671b2200996,www.buzzillions.com,"dmcfs7s\,dmcfs7k",7,,,panasonicdmcfs7sdmcfs7sdmcfs7k,4.0,54.0,,,,,panasonic
5f3ba61f3fd5b671b22009a8,5f3ba61f3fd5b671b22009a8,www.buzzillions.com,fe340,340,"""148898 black""\,""148899 black""\,""73408 black""\,""73412 black""\,""226425bbps""\,""226530bbprs""\,""olyfe340""\,""olystylus1030sw""\,226540","""226425bbps""\,""226530bbprs""\,""olyfe340""\,""olystylus1030sw""",olympusfe340226425bbps226530bbprsolyfe340olystylus1030sw,54455.0,,3.7,2.4,,,olympus
5f3ba61f3fd5b671b22009a9,5f3ba61f3fd5b671b22009a9,www.buzzillions.com,exh5,5,,,casioexilimexh5exh5exh5,4.0,10.0,,,,,casio
5f3ba61f3fd5b671b22009ab,5f3ba61f3fd5b671b22009ab,www.buzzillions.com,dscw690,690,"""250805""\,""250806""\,""250807""\,""027242844230""\,""027242844223""\,""027242844209""","""027242844230""\,""027242844223""\,""027242844209""",sonycybershotdscw690027242844209027242844223027242844230,,10.0,,,,CCD,sony
5f3ba61f3fd5b671b22009ac,5f3ba61f3fd5b671b22009ac,www.buzzillions.com,epl2,2,,,olympuspenepl2,,3.0,,,,,olympus
5f3ba61f3fd5b671b22009af,5f3ba61f3fd5b671b22009af,www.buzzillions.com,xz2,2,,,olympusxz2,,4.0,,,,CMOS,olympus
5f3ba61f3fd5b671b22009b5,5f3ba61f3fd5b671b22009b5,www.buzzillions.com,pl200,200,,,samsungpl200pl200pl200,,7.0,,,,,samsung
5f3ba61f3fd5b671b22009cd,5f3ba61f3fd5b671b22009cd,www.buzzillions.com,a2200,2200,"""208317 black""\,""215219 silver""\,""013803132519""\,""canpsa2200""\,psa2200redtru","""013803132519""\,""canpsa2200""",canonpowershota2200013803132519canpsa2200,44.0,44.0,,,,,canon
5f3ba61f3fd5b671b22009d0,5f3ba61f3fd5b671b22009d0,www.buzzillions.com,tl240,240,,,samsungtl240,4.0,7.0,,,,,samsung
5f3ba61f3fd5b671b22009d8,5f3ba61f3fd5b671b22009d8,www.buzzillions.com,sl102,102,,,samsungsl102,53.0,3.0,,,,,samsung
5f3ba61f3fd5b671b22009da,5f3ba61f3fd5b671b22009da,www.buzzillions.com,c1505,1505,,,kodakeasysharec1505,5.0,,,,,,kodak
5f3ba61f3fd5b671b22009e1,5f3ba61f3fd5b671b22009e1,www.buzzillions.com,sl1,1,"327224\,013803222654",013803222654,canoneosrebelsl1013803222654,,3.0,,,,CMOS,canon
5f3ba61f3fd5b671b22009e8,5f3ba61f3fd5b671b22009e8,www.buzzillions.com,elph100,100,"""208309 blue""\,""208310 blue""\,""215218 silver""\,""218094""\,""013803132007""\,""575302bndl""\,""canps100hs""\,""canps100hskit""\,pse100hsblutru","""013803132007""\,""575302bndl""\,""canps100hs""\,""canps100hskit""",canonpowershotelph100013803132007575302bndlcanps100hscanps100hskitelph100,44.0,44.0,,,,,canon
5f3ba61f3fd5b671b22009ed,5f3ba61f3fd5b671b22009ed,www.buzzillions.com,elph320,320,"""pse320slv""\,""pse320blu""",,canonpowershotelph320elph320,,,,,,,canon
5f3ba61f3fd5b671b22009f5,5f3ba61f3fd5b671b22009f5,www.buzzillions.com,k7,7,"168949\,17831",17831,pentaxk717831k7k7,,3.0,,,,,pentax
5f3ba61f3fd5b671b22009fb,5f3ba61f3fd5b671b22009fb,www.buzzillions.com,dmczs3,3,"177076 black\,pandmczs7",pandmczs7,panasoniclumixdmczs3pandmczs7,44.0,1212.0,,,,,panasonic
5f3ba61f3fd5b671b2200a0a,5f3ba61f3fd5b671b2200a0a,www.buzzillions.com,m590,590,,,kodakeasysharem590,,5.0,,,,,kodak
5f3ba61f3fd5b671b2200a0e,5f3ba61f3fd5b671b2200a0e,www.buzzillions.com,model15781764,15781764,"""148788 black""\,""180098""\,""15781764""\,""15989158""","""15781764""\,""15989158""",fujifilmdigitalcameramodel1578176415989158model15781764,622.0182,,,,,,fujifilm
5f3ba61f3fd5b671b2200a10,5f3ba61f3fd5b671b2200a10,www.buzzillions.com,nkns70,70,"165331 champagne\,nkns70",nkns70,bareescentualstowelnkns70nkns70,44.0,7205.0,,,,,bare
5f3ba61f3fd5b671b2200a28,5f3ba61f3fd5b671b2200a28,www.buzzillions.com,dmcfh5,5,,,panasoniclumixdmcfh5,4.0,4.0,,,,,panasonic
5f3ba61f3fd5b671b2200a33,5f3ba61f3fd5b671b2200a33,www.buzzillions.com,dsch70,70,"211956 black\,dsch70b",dsch70b,sonycybershotdsch70dsch70b,,10.0,,,,,sony
5f3ba61f3fd5b671b2200a45,5f3ba61f3fd5b671b2200a45,www.buzzillions.com,sd780,780,"""160413""\,""166991 black""\,""3591b001""\,""canpssd780is""","""3591b001""\,""canpssd780is""",canonpowershotsd7803591b001canpssd780is,44.0,33.0,,,,,canon
5f3ba61f3fd5b671b2200a49,5f3ba61f3fd5b671b2200a49,www.buzzillions.com,a470,470,"73403 blue\,canpsa470\,2503b001",canpsa470,canonpowershota470canpsa470,4.0,3.4,,,,,canon
5f3ba61f3fd5b671b2200a50,5f3ba61f3fd5b671b2200a50,www.buzzillions.com,50d,50,,,canoneos50d,,,,,,,canon
5f3ba61f3fd5b671b2200a51,5f3ba61f3fd5b671b2200a51,www.buzzillions.com,x327,327,,,vivitarvivicamx327,8.0,3.0,,,,,vivitar
5f3ba61f3fd5b671b2200a7c,5f3ba61f3fd5b671b2200a7c,www.buzzillions.com,l620,620,"327225\,018208264254",018208264254,nikoncoolpixl620018208264254,,,,,,,nikon
5f3ba61f3fd5b671b2200a84,5f3ba61f3fd5b671b2200a84,www.buzzillions.com,with18,18,,,pentaxkrdigitalslrcamerawith18with18,,3.0,,,,,pentax
5f3ba61f3fd5b671b2200a89,5f3ba61f3fd5b671b2200a89,www.buzzillions.com,"exz550be\,exz550",550,,,casiowidelcdexz550beexz550beexz550,4.0,4.0,,,,,casio
5f3ba61f3fd5b671b2200a8c,5f3ba61f3fd5b671b2200a8c,www.buzzillions.com,dmcts4,4,,,panasoniclumixdmcts4,,4.0,,,,CCD,panasonic
5f3ba61f3fd5b671b2200a96,5f3ba61f3fd5b671b2200a96,www.buzzillions.com,tg2,2,,,olympustoughtg2,,4.0,,,,CMOS,olympus
5f3ba61f3fd5b671b2200aa6,5f3ba61f3fd5b671b2200aa6,www.buzzillions.com,x2,2,,,leicax2,,,,,,CMOS,leica
5f3ba61f3fd5b671b2200ab5,5f3ba61f3fd5b671b2200ab5,www.buzzillions.com,"optical zoom\,opticalzoom\,wb850f",850,,,samsungopticalzoomzoomwb850f,,1621.0,,,,CMOS,samsung
5f3ba61f3fd5b671b2200ac8,5f3ba61f3fd5b671b2200ac8,www.buzzillions.com,dmczs15,15,"250797\,885170071193",885170071193,panasoniclumixdmczs15885170071193,,16.0,,,,CMOS,panasonic
5f3ba61f3fd5b671b2200ace,5f3ba61f3fd5b671b2200ace,www.buzzillions.com,k200d,200,"153391\,19541",19541,pentaxk200d19541,,,,,,,pentax
5f3ba61f3fd5b671b2200acf,5f3ba61f3fd5b671b2200acf,www.buzzillions.com,s1200pj,1200,,,nikoncoolpixs1200pj,,5.0,,,,CCD,nikon
5f3ba61f3fd5b671b2200ad0,5f3ba61f3fd5b671b2200ad0,www.buzzillions.com,k01,01,"256142 black\,ptx15274372423",ptx15274372423,pentaxk01ptx15274372423,,4.0,,,,CMOS,pentax
5f3ba61f3fd5b671b2200adf,5f3ba61f3fd5b671b2200adf,www.buzzillions.com,wb210,210,,,samsungwb210wb210wb210,5.0,1212.0,,,,,samsung
5f3ba61f3fd5b671b2200ae9,5f3ba61f3fd5b671b2200ae9,www.buzzillions.com,pl170,170,,,samsungpl170pl170pl170,5.0,5.0,,,,CCD,samsung
5f3ba61f3fd5b671b2200af0,5f3ba61f3fd5b671b2200af0,www.buzzillions.com,s220,220,"154840 black\,nkns220",nkns220,nikoncoolpixs220nkns220,4.0,333.0,,,,,nikon
5f3ba61f3fd5b671b2200af1,5f3ba61f3fd5b671b2200af1,www.buzzillions.com,s31,31,"280888\,018208264056",018208264056,nikoncoolpixs31018208264056,,3.0,,,,CCD,nikon
5f3ba61f3fd5b671b2200af2,5f3ba61f3fd5b671b2200af2,www.buzzillions.com,dsctx55,55,,,sonydsctx55,,5.0,,,,CMOS,sony
5f3ba61f3fd5b671b2200af3,5f3ba61f3fd5b671b2200af3,www.buzzillions.com,"disney\,how to\,howto",,"""ds24022""\,""ds10045""",,digitalbluedisneydisneyhowto,,,,,,,digital
5f3ba61f3fd5b671b2200af9,5f3ba61f3fd5b671b2200af9,www.buzzillions.com,jz500,500,,,fujifilmfinepixjz500,66.4,10.0,,,,,fujifilm
5f3ba61f3fd5b671b2200afa,5f3ba61f3fd5b671b2200afa,www.buzzillions.com,rs1000,1000,,,pentaxoptiors1000,6.0,4.0,,,,,pentax
5f3ba61f3fd5b671b2200b10,5f3ba61f3fd5b671b2200b10,www.buzzillions.com,k500,500,,,pentaxk500,,,,,,,pentax
5f3ba61f3fd5b671b2200b18,5f3ba61f3fd5b671b2200b18,www.buzzillions.com,sd960,960,"""166992 blue""\,""160414 blue""\,3578b001",3578b001,canonpowershotsd9603578b001sd960sd960,44.0,44.0,,,,,canon
5f3ba61f3fd5b671b2200b2b,5f3ba61f3fd5b671b2200b2b,www.buzzillions.com,hd,,,,olympushddigital,,40.0,,,,CMOS,olympus
5f3ba61f3fd5b671b2200b3c,5f3ba61f3fd5b671b2200b3c,www.buzzillions.com,rz10,10,,,pentaxoptiorz10,6.0,10.0,,,,,pentax
5f3ba61e3fd5b671b2200801,5f3ba61e3fd5b671b2200801,www.buzzillions.com,s600,600,"148894 slate\,25594sl",25594sl,nikoncoolpixs60025594sls600s600,44.0,4.0,,,,,nikon
5f3ba61e3fd5b671b2200819,5f3ba61e3fd5b671b2200819,www.buzzillions.com,slr,,"""239932""\,""250526""\,""018208254781""\,""99000013633""","""018208254781""\,""99000013633""",nikondigitalslr01820825478199000013633,,3.0,,,,CMOS,nikon
5f3ba61e3fd5b671b220082e,5f3ba61e3fd5b671b220082e,www.buzzillions.com,"slta35\,a35",35,,,sonyslta35slta35a35,,,,,,CMOS,sony
5f3ba61e3fd5b671b2200847,5f3ba61e3fd5b671b2200847,www.buzzillions.com,m5370,5370,,,kodakm5370,5.0,5.0,,,,CCD,kodak
5f3ba61e3fd5b671b2200851,5f3ba61e3fd5b671b2200851,www.buzzillions.com,sd4000,4000,,,canonpowershotsd4000,4.0,,,,,,canon
5f3ba61e3fd5b671b2200862,5f3ba61e3fd5b671b2200862,www.buzzillions.com,dsctx100,100,dsctx100v,,sonycybershotdsctx100,,44.0,,,,,sony
5f3ba61e3fd5b671b220089c,5f3ba61e3fd5b671b220089c,www.buzzillions.com,40d,40,"63398\,caneos40dbody",caneos40dbody,canoneos40dcaneos40dbody,,4.0,,,,,canon
5f3ba61e3fd5b671b22008a9,5f3ba61e3fd5b671b22008a9,www.buzzillions.com,m575,575,m575grn,,kodakm575,,5.0,,,,,kodak
5f3ba61e3fd5b671b22008ab,5f3ba61e3fd5b671b22008ab,www.buzzillions.com,d7100,7100,,,nikond7100,,5.0,,,,CMOS,nikon
5f3ba61e3fd5b671b22008ba,5f3ba61e3fd5b671b22008ba,www.buzzillions.com,d5200,5200,,,nikond5200,,3.0,,,,CMOS,nikon
5f3ba61e3fd5b671b22008c4,5f3ba61e3fd5b671b22008c4,www.buzzillions.com,m530,530,"""m530green""\,""m530blue""",,kodakm530m530m530,5.0,3.0,,,,,kodak
5f3ba61e3fd5b671b22008cf,5f3ba61e3fd5b671b22008cf,www.buzzillions.com,fh6,6,,,panasoniclumixfh6,,5.0,,,,CCD,panasonic
5f3ba61e3fd5b671b22008e4,5f3ba61e3fd5b671b22008e4,www.buzzillions.com,s4800,4800,"280879\,074101020830\,fps4800blk",074101020830,fujifilmfinepixs4800074101020830,,,,,,,fujifilm
5f3ba61e3fd5b671b22008fb,5f3ba61e3fd5b671b22008fb,www.buzzillions.com,z5010,5010,,,kodakz5010,5.0,20.0,,,,CCD,kodak
5f3ba61e3fd5b671b220090b,5f3ba61e3fd5b671b220090b,www.buzzillions.com,t550,550,"304526 black\,16309056393br\,""fpt550blk""\,""fpt550red""\,""fpt550wht""",16309056393br,fujifilmfinepixt55016309056393br,2.0,12.0,,,,CCD,fujifilm
5f3ba61e3fd5b671b2200916,5f3ba61e3fd5b671b2200916,www.buzzillions.com,t1i,1,,,canoneosrebelt1i,,,,,,,canon
5f3ba61e3fd5b671b2200921,5f3ba61e3fd5b671b2200921,www.buzzillions.com,hs25exr,25,,,fujifilmfinepixhs25exr,,30.0,,,,CMOS,fujifilm
5f3ba61e3fd5b671b2200922,5f3ba61e3fd5b671b2200922,www.buzzillions.com,dmcxs1k,1,"318804 white\,qz45091011",qz45091011,panasonicdmcxs1kqz45091011,,5.0,,,,CCD,panasonic
5f3ba61e3fd5b671b220092b,5f3ba61e3fd5b671b220092b,www.buzzillions.com,l110,110,"173747 black\,nknl110",nknl110,nikoncoolpixl110l110l110nknl110,44.0,1515.0,,,,,nikon
5f3ba61e3fd5b671b2200931,5f3ba61e3fd5b671b2200931,www.buzzillions.com,e620,620,,,olympus262161e620,,3.0,,,,,olympus
5f3ba61e3fd5b671b2200944,5f3ba61e3fd5b671b2200944,www.buzzillions.com,vr320,320,"211975 black\,228125\,""228130""\,""228140""\,""228135""",228125,olympusvr320228125,,12.0,,,,,olympus
5f3ba61e3fd5b671b2200945,5f3ba61e3fd5b671b2200945,www.buzzillions.com,st65,65,,,samsungst65st65st65,,5.0,,,,CCD,samsung
5f3ba61f3fd5b671b2200954,5f3ba61f3fd5b671b2200954,www.buzzillions.com,dscw620,620,"244224\,027242843608",027242843608,sonycybershotdscw620027242843608,,5.0,,,,CCD,sony
5f3ba61f3fd5b671b220095b,5f3ba61f3fd5b671b220095b,www.buzzillions.com,exfc100,100,"160948 black\,exfc100",exfc100,casioexilimexfc100exfc100exfc100,4.0,5.0,,,,,casio
5f3ba61f3fd5b671b220095e,5f3ba61f3fd5b671b220095e,www.buzzillions.com,m552,552,,,kodakeasysharem552m552m552,,5.0,,,,CCD,kodak
5f3ba61f3fd5b671b2200960,5f3ba61f3fd5b671b2200960,www.buzzillions.com,x90,90,"216127\,x90",x90,pentaxx90x90x90,,2626.0,,,,,pentax
5f3ba61f3fd5b671b2200961,5f3ba61f3fd5b671b2200961,www.buzzillions.com,d90,90,"148106\,nknd90",nknd90,nikond90nknd90,,,,,,,nikon
5f3ba61f3fd5b671b220096e,5f3ba61f3fd5b671b220096e,www.buzzillions.com,x327,327,"180126 black\,vx327",vx327,vivitarvivicamx327vx327,8.0,3.0,,,,,vivitar
5f3ba61f3fd5b671b2200978,5f3ba61f3fd5b671b2200978,www.buzzillions.com,d90,90,"148106\,nknd90",nknd90,nikond90nknd90,,,,,,,nikon
5f3ba61f3fd5b671b220097c,5f3ba61f3fd5b671b220097c,www.buzzillions.com,xp100,100,,,fujifilmfinepixxp100,,5.0,,,,CMOS,fujifilm
5f3ba61f3fd5b671b220098a,5f3ba61f3fd5b671b220098a,www.buzzillions.com,es80,80,,,samsunges80,3.0,5.0,,,,CCD,samsung
5f3ba61f3fd5b671b2200995,5f3ba61f3fd5b671b2200995,www.buzzillions.com,ben10,10,36005,,jazwaresben10ben10,,,,,,,jazwares
5f3ba61f3fd5b671b220099b,5f3ba61f3fd5b671b220099b,www.buzzillions.com,sx50,50,"257119\,013803157192",013803157192,canonpowershotsx50013803157192,,,,,,CMOS,canon
5f3ba61f3fd5b671b22009ad,5f3ba61f3fd5b671b22009ad,www.buzzillions.com,nexc3,3,,,sonyalphanexc3,,3.0,,,,CMOS,sony
5f3ba61f3fd5b671b22009bd,5f3ba61f3fd5b671b22009bd,www.buzzillions.com,sh50,50,,,olympussh50,,24.0,,,,CMOS,olympus
5f3ba61f3fd5b671b22009c8,5f3ba61f3fd5b671b22009c8,www.buzzillions.com,sx10,10,"147895\,canpssx10is",canpssx10is,canonpowershotsx10canpssx10is,44.0,2020.0,,,,,canon
5f3ba61f3fd5b671b22009cc,5f3ba61f3fd5b671b22009cc,www.buzzillions.com,exz16,16,"207227\,exz16bk",exz16bk,casioexilimexz16exz16bk,44.0,33.0,,,,,casio
5f3ba61f3fd5b671b22009cf,5f3ba61f3fd5b671b22009cf,www.buzzillions.com,c190,190,"163774 blue\,c190kdk\,c190blue",c190kdk,kodakeasysharec190c190c190c190kdk,5.0,5.0,,,,,kodak
5f3ba61f3fd5b671b22009f2,5f3ba61f3fd5b671b22009f2,www.buzzillions.com,sd940,940,"180129\,3640b001",3640b001,canonpowershotsd9403640b001sd940sd940,44.0,44.0,,,,,canon
5f3ba61f3fd5b671b22009fc,5f3ba61f3fd5b671b22009fc,www.buzzillions.com,wx50,50,,,sonyscybershotdigitalcamerawx50,,5.0,,,,CMOS,sony
5f3ba61f3fd5b671b2200a1c,5f3ba61f3fd5b671b2200a1c,www.buzzillions.com,cybershot,,"280898\,027242862241",027242862241,sonycybershotdigital027242862241,,26.0,,,,CCD,sony
5f3ba61f3fd5b671b2200a2c,5f3ba61f3fd5b671b2200a2c,www.buzzillions.com,s700,700,"60186\,fps700",fps700,fujifilmfinepixs700fps700,4.8,10.0,,,,,fujifilm
5f3ba61f3fd5b671b2200a2f,5f3ba61f3fd5b671b2200a2f,www.buzzillions.com,a650,650,"63400\,canpsa650is",canpsa650is,canonpowershota650canpsa650is,44.0,6.0,,,,,canon
5f3ba61f3fd5b671b2200a35,5f3ba61f3fd5b671b2200a35,www.buzzillions.com,jv100,100,"180097 black\,16008731",16008731,fujifilmjv10016008731jv100jv100,6.0,3.0,,,,,fujifilm
5f3ba61f3fd5b671b2200a38,5f3ba61f3fd5b671b2200a38,www.buzzillions.com,j20,20,"156310\,15931230",15931230,fujifilmfinepixj2015931230,,3.0,,,,,fujifilm
5f3ba61f3fd5b671b2200a46,5f3ba61f3fd5b671b2200a46,www.buzzillions.com,sx40,40,"""235776""\,""244218""\,""canpssx40hsblack""\,""013803134551""","""canpssx40hsblack""\,""013803134551""",canonpowershotsx40013803134551canpssx40hs,4.0,35.0,,,,CMOS,canon
5f3ba61f3fd5b671b2200a4b,5f3ba61f3fd5b671b2200a4b,www.buzzillions.com,powershot,,"""280874 silver""\,""280874 red""\,""013803213614""\,""013803213607""\,""01380321360714""","""013803213614""\,""013803213607""\,""01380321360714""",canonpowershotdigital01380321360701380321360714013803213614,,8.0,,,,CCD,canon
5f3ba61f3fd5b671b2200a54,5f3ba61f3fd5b671b2200a54,www.buzzillions.com,fe47,47,,,olympusfe47fe47fe47,4.0,55.0,,,,,olympus
5f3ba61f3fd5b671b2200a58,5f3ba61f3fd5b671b2200a58,www.buzzillions.com,g5,5,"318810\,nz6126",nz6126,panasoniclumixg5nz6126,,3.0,,,,CMOS,panasonic
5f3ba61f3fd5b671b2200a6a,5f3ba61f3fd5b671b2200a6a,www.buzzillions.com,dmcg2a,2,,,panasoniclumixdmcg2admcg2admcg2a,,3.0,,,,,panasonic
5f3ba61f3fd5b671b2200a6f,5f3ba61f3fd5b671b2200a6f,www.buzzillions.com,dmclf1,1,,,panasoniccameraslumixdmclf1,,7.0,,,,CMOS,panasonic
5f3ba61f3fd5b671b2200a78,5f3ba61f3fd5b671b2200a78,www.buzzillions.com,"coolpix\,cd1000",1000,"166980\,nknl100",nknl100,nikoncoolpixdigitaldigitalcd1000nknl100,4.0,15.0,,,,,nikon
5f3ba61f3fd5b671b2200a8f,5f3ba61f3fd5b671b2200a8f,www.buzzillions.com,elph330,330,,,canonpowershotelph330elph330,,10.0,,,,CMOS,canon
5f3ba61f3fd5b671b2200a9b,5f3ba61f3fd5b671b2200a9b,www.buzzillions.com,a65,65,,,sonya65,,,,,,CMOS,sony
5f3ba61f3fd5b671b2200aa7,5f3ba61f3fd5b671b2200aa7,www.buzzillions.com,sz31mr,31,"251787 black\,v102060busu000",v102060busu000,olympussz31mrv102060busu000,,24.0,,,,CMOS,olympus
5f3ba61f3fd5b671b2200aa8,5f3ba61f3fd5b671b2200aa8,www.buzzillions.com,"2 7\,27\,exs8",2,,,casio27exs8,4.0,4.0,,,,,casio
5f3ba61f3fd5b671b2200aac,5f3ba61f3fd5b671b2200aac,www.buzzillions.com,exz2000,2000,,,casioexilimzoomexz2000exz2000exz2000,44.0,55.0,,,,,casio
5f3ba61f3fd5b671b2200abd,5f3ba61f3fd5b671b2200abd,www.buzzillions.com,boxes10,10,"215642 silver\,26262",26262,lxwxhstaplescorrugatedshippingboxes1026262boxes10,4.0,55.0,,,,,l
5f3ba61f3fd5b671b2200ac3,5f3ba61f3fd5b671b2200ac3,www.buzzillions.com,s6100,6100,"""215641 plum""\,""215643 silver""\,""233214 red""\,""26261""\,""26269""\,""nkns4100""","""26261""\,""26269""\,""nkns4100""",nikoncoolpixs61002626126269nkns4100,4.0,5775.0,,,,,nikon
5f3ba61f3fd5b671b2200ae3,5f3ba61f3fd5b671b2200ae3,www.buzzillions.com,z90,90,"215128 purple\,16126143\,fpz90purple",16126143,fujifilmfilmfinepixz9016126143,6.8,5.0,,,,CCD,fujifilm
5f3ba61f3fd5b671b2200ae8,5f3ba61f3fd5b671b2200ae8,www.buzzillions.com,p90,90,"166977\,nknp90",nknp90,nikoncoolpixp90nknp90,4.0,2424.0,,,,,nikon
5f3ba61f3fd5b671b2200aed,5f3ba61f3fd5b671b2200aed,www.buzzillions.com,vlux3,3,,,leicavlux3vlux3,4.0,2424.0,,,,CMOS,leica
5f3ba61f3fd5b671b2200af4,5f3ba61f3fd5b671b2200af4,www.buzzillions.com,vivicam7022,7022,,,vivitarvivicam7022vivicam7022,4.0,,,,,,vivitar
5f3ba61f3fd5b671b2200afb,5f3ba61f3fd5b671b2200afb,www.buzzillions.com,dmcgh2,2,,,panasoniclumixdmcgh2,,,,,,,panasonic
5f3ba61f3fd5b671b2200b04,5f3ba61f3fd5b671b2200b04,www.buzzillions.com,l12,12,"58130\,nknl12",nknl12,nikoncoolpixl12nknl12,,,,,,,nikon
5f3ba61f3fd5b671b2200b0c,5f3ba61f3fd5b671b2200b0c,www.buzzillions.com,k30,30,"256360 white\,k30bwb",k30bwb,pentaxk30k30bwb,,,,,,,pentax
